"","URL","Title","Date","Text"
"48","https://www.wsj.com/articles/inflations-warm-up-act-11639152793?mod=hp_minor_pos19","Inflation’s Warm-Up Act  - WSJ","Dec. 10, 2021 11:13 am ET","Inflation will probably cool next year, but it may still be plenty warm. Right now, inflation is running hot. The Labor Department on Friday reported that consumer prices rose 0.8% in November from October, putting them 6.8% above their year-earlier level, marking the largest year-on-year increase since 1982. A chunk of that was from fuel costs, which have recently started slipping, but core prices, which exclude food and energy prices to better capture inflation’s underlying trend, were still up 4.9% on the year. We are delighted that you'd like to resume your subscription. You will be charged
        $ + tax
        (if applicable) for The Wall Street Journal.
        You may change your billing preferences at any time in the Customer Center or call
        Customer Service.
        You will be notified in advance of any changes in rate or terms.
        You may cancel your subscription at anytime by calling
        Customer Service.
       Please click confirm to resume now. WSJ Membership Customer Service Tools & Features Ads More Dow Jones Products"
"49","https://www.wsj.com/articles/mercedes-benz-faces-a-bumpier-road-than-freightliner-11639139091?mod=hp_minor_pos20","Mercedes-Benz Faces a Bumpier Road Than Freightliner - WSJ","Dec. 10, 2021 7:24 am ET","Mercedes-Benz  cars promise a thrilling ride, but investors may be safer in a Freightliner rig. The long-awaited two-way split of German automotive giant Daimler completed Friday. It leaves shareholders with two stocks to ponder: a would-be Tesla peer in Mercedes-Benz and a restructuring story in Daimler Truck. For all the attractions of the former’s luxury brand, the latter has a less risky path forward. We are delighted that you'd like to resume your subscription. You will be charged
        $ + tax
        (if applicable) for The Wall Street Journal.
        You may change your billing preferences at any time in the Customer Center or call
        Customer Service.
        You will be notified in advance of any changes in rate or terms.
        You may cancel your subscription at anytime by calling
        Customer Service.
       Please click confirm to resume now. WSJ Membership Customer Service Tools & Features Ads More Dow Jones Products"
"50","https://www.wsj.com/articles/chewy-needs-to-teach-itself-more-tricks-11639137782?mod=hp_minor_pos21","Chewy Needs to Teach Itself More Tricks - WSJ","Dec. 10, 2021 7:03 am ET","Not unlike pandemic pets whose human companions are rediscovering the outside world,  Chewy  is having a harder time keeping its shareholders’ full attention. Online pet retailer Chewy’s revenue in the quarter ended Oct. 31 grew at a healthy 24% from a year earlier, well within its own guidance and Wall Street expectations. The number of active customers grew almost 15%, also in line with expectations. We are delighted that you'd like to resume your subscription. You will be charged
        $ + tax
        (if applicable) for The Wall Street Journal.
        You may change your billing preferences at any time in the Customer Center or call
        Customer Service.
        You will be notified in advance of any changes in rate or terms.
        You may cancel your subscription at anytime by calling
        Customer Service.
       Please click confirm to resume now. WSJ Membership Customer Service Tools & Features Ads More Dow Jones Products"
"51","https://www.barrons.com/articles/stock-market-inflation-federal-reserve-51639184794?mod=hp_minor_pos22","Stocks Notch Record Even as Inflation Hits a 39-Year High | Barron's","Updated Dec. 10, 2021 8:21 pm ET / Original Dec. 10, 2021 8:07 pm ET","This copy is for your personal, non-commercial use only. To order presentation-ready copies for distribution to your colleagues, clients or customers visit http://www.djreprints.com. https://www.barrons.com/articles/stock-market-inflation-federal-reserve-51639184794 “Have to admit it’s getting better,” the Beatles seemed to cheerily suggest in Sgt. Pepper’s Lonely Hearts Club Band. That is, until they added the parenthetical counterpoint a bit later, “Can’t get no worse.”  That could well describe the current view of inflation on Wall Street. Even with consumer prices rising at the fastest pace in 39 years, as the Labor Department reported on Friday, inflation ought to be better, or at least less bad, a year from now. On Main Street, inflation is consumers’ top problem, making Joan and...
     “Have to admit it’s getting better,” the Beatles seemed to cheerily suggest in Sgt. An error has occurred, please try again later. Thank you This article has been sent to  Copyright ©2021 Dow Jones & Company, Inc. All Rights Reserved This copy is for your personal, non-commercial use only. Distribution and use of this material are governed by our Subscriber Agreement and by copyright law. For non-personal use or to order multiple copies, please contact Dow Jones Reprints at 1-800-843-0008 or visit www.djreprints.com."
"52","https://www.barrons.com/articles/sports-betting-stock-pick-sportradar-51639176404?mod=hp_minor_pos23","Sportradar’s Big Bet: The Upside of Sports Betting Data | Barron's","Updated Dec. 10, 2021 8:07 pm ET / Original Dec. 10, 2021 8:00 pm ET","This copy is for your personal, non-commercial use only. To order presentation-ready copies for distribution to your colleagues, clients or customers visit http://www.djreprints.com. https://www.barrons.com/articles/sports-betting-stock-pick-sportradar-51639176404 More than 30 states have legalized sports betting. Nearly half of them allow online wagering. But when it comes to betting, the U.S. is only catching up to the rest of the world, where gambling has been legal and licensed for decades—whether on soccer, basketball, or badminton. And keeping score for the bettors, bookmakers, and broadcasters are companies such as Sportradar Group (ticker: SRAD). The Swiss-based Sportradar is the world’s leading provider of sports data and play-by-play tallies for the betting industry. Its thousands...
     More than 30 states have legalized sports betting. An error has occurred, please try again later. Thank you This article has been sent to  Copyright ©2021 Dow Jones & Company, Inc. All Rights Reserved This copy is for your personal, non-commercial use only. Distribution and use of this material are governed by our Subscriber Agreement and by copyright law. For non-personal use or to order multiple copies, please contact Dow Jones Reprints at 1-800-843-0008 or visit www.djreprints.com."
"53","https://www.barrons.com/articles/inflation-stocks-bond-market-51639184279?mod=hp_minor_pos24","Inflation Might Be Transitory After All. These Stocks Could Be Bargains. | Barron's","Updated Dec. 10, 2021 8:05 pm ET / Original Dec. 10, 2021 8:00 pm ET","This copy is for your personal, non-commercial use only. To order presentation-ready copies for distribution to your colleagues, clients or customers visit http://www.djreprints.com. https://www.barrons.com/articles/inflation-stocks-bond-market-51639184279 Maybe inflation is transitory after all.  That wasn’t the expected conclusion from November’s consumer-price-index report, which came in a bit stronger than expected. Consumer prices rose 0.8% in November from October, topping forecasts for 0.7% while climbing 6.8% year over year, the highest rate since 1982. It was the blowout, superhot inflation number that everyone was expecting—and it was met with a shrug.  The...
     Maybe inflation is transitory after all. An error has occurred, please try again later. Thank you This article has been sent to  Copyright ©2021 Dow Jones & Company, Inc. All Rights Reserved This copy is for your personal, non-commercial use only. Distribution and use of this material are governed by our Subscriber Agreement and by copyright law. For non-personal use or to order multiple copies, please contact Dow Jones Reprints at 1-800-843-0008 or visit www.djreprints.com."
"54","https://www.marketwatch.com/story/these-money-and-investing-tips-can-brighten-your-holidays-and-the-new-year-for-your-portfolio-11639180908?mod=hp_minor_pos25","These money and investing tips can brighten your holidays and the new year for your portfolio - MarketWatch","Published: Dec. 10, 2021 at 7:01 p.m. ET","Don’t miss these top money and investing features: Become a smarter investor. Sign up here to get MarketWatch’s best mutual funds and ETF stories emailed to you weekly! Direct indexing doesn’t make much sense for retirees Read More Cathie Wood explained to Bloomberg TV that she is facing challenges in recent weeks, as her suite of technology-centric ETFs swoon.  Read More New research suggests long-term investors bail early from meme stocks. Read More These companies have breathing room as the Federal Reserve prepares to tighten monetary policy.  Read More Why Apple, Amazon and other Big Tech heavyweights won’t be the 2020s’ big market winners. Read More Here’s how to trade the stock market right now. Read More A three-step strategy to make objective, rational trading decisions. Read More They will be powered by cryptocurrencies. Read More For many industries, year-over-year comparisons won’t look pretty in 2022. But there’s likely to be one glaring exception. Read More Securities and Exchange Commission is making things rougher for Chinese companies — and their U.S. shareholders. Read More Firms typically see their stock do well when they appoint a CEO from inside the company. Read More Critics say it won’t help retail investors; Vanguard says Jack Bogle would approve. Read More My portfolio has performed so well because the market undervalues the economic power of customer love. Read More Heeding a pastor’s advice to make a greater impact by doing something meaningful. Read More The board of directors’ top boss is a company’s shareholders — not management. Read More Here's how to trade the stock market right now."
"55","https://www.marketwatch.com/story/dollar-tree-gets-clean-slate-of-board-nominations-from-activist-investor-mantle-ridge-11639177619?mod=hp_minor_pos26","Dollar Tree gets clean slate of board nominations from activist investor Mantle Ridge - MarketWatch","Last Updated: Dec. 10, 2021 at 6:08 p.m. ET","Dollar Tree Inc. stakeholder Mantle Ridge said in a filing with the Securities and Exchange Commission late Friday that it has nominated a clean slate of 11 new members for the discount retailer’s board. Back in November, Mantle Ridge said it had bought a $1.8 billion stake in Dollar Tree 
        DLTR,
        +2.25%
       for more than 5% ownership. In Friday’s filing, Mantle Ridge disclosed it had a 5.7% stake in the company. Mantle Ridge’s nominations come as the activist investor said ongoing discussions with the company to “fully develop the combined value of its two primary segments” won’t finish up before the deadline for nominations to the board as outlined in the company’s bylaws. Mantle Ridge nominated its own founder and CEO Paul Hilal, along with Susan Cameron, Frederick Crawford, John Flanigan, Cheryl Grisé, Steven Halverson, Daniel Heinrich, Edward Kelly III, Mary Laschinger, Dennis Reilley and Bertram Scott, according to the filing. Mantle Ridge also said it has suggested to Dollar Tree of hiring Richard Dreiling, former chairman and chief executive of Dollar General Corp. 
        DG,
        +0.03%,
       to a “leadership role.” In late November, Dollar Tree said it was raising its eponymous price point to $1.25 from $1 for good as part of its transformation plan. The move ends a labor feud between employees and the cereal brand that lasted about two months. Wallace Witkowski came to MarketWatch from the Associated Press in New York, where he was a business reporter specializing in pharmaceutical companies. He previously reported for trade publications in covering the drug and medical-device industries back to 1998. Based in San Francisco, his focus is on U.S. equities. Follow Wally on Twitter at: @wmwitkowski."
"56","https://www.marketwatch.com/story/its-a-good-bet-that-apple-amazon-and-other-big-tech-darlings-wont-be-the-2020s-big-market-winners-11639104266?mod=hp_minor_pos27","Opinion: These 6 overvalued stocks are making the S&P 500 look more pricey than it really is - MarketWatch","Last Updated: Dec. 10, 2021 at 5:38 p.m. ET","It’s impossible to know which stocks will dominate the stock market in a decade’s time, but we can fairly confidently say which companies will not be on that list: stocks that currently top today’s market-cap ranking — namely Apple 
        AAPL,
        +2.80%,
       Microsoft 
        MSFT,
        +2.83%,
       Amazon.com 
        AMZN,
        -1.12%,
       Alphabet (Google) 
        GOOG,
        +0.38%
       and Meta Platforms (Facebook) 
        FB,
        -0.02%.
       That’s because it’s rare for stocks at the top of the market-cap ranking to keep their status a decade later. Not only do they usually fall out of the top 10, they also underperform the market on average over the decade. That’s according to an analysis conducted by Research Affiliates, the investment firm headed by Robert Arnott. To show the precarious position of the market’s “top dogs,” he calculated what happened over the decade of the 1980s to the 10 largest publicly traded companies at the beginning of that 10-year period. Eight of the 10 were not on 1990’s top-10 list, and all 10 on 1980’s list underperformed the world stock market over the subsequent decade. Arnott found that the 1980s were not unique. He reached a similar result for the top stocks of the 1990s, 2000s, and 2010s. On average, a stock on any of these lists underperformed the market over the subsequent decade. In addition, there was between a 70% and 80% chance that any given stock would not be on the comparable list one decade hence. Arnott illustrated these top companies’ underperformance in another way as well: He constructed a hypothetical portfolio that each year owned the world’s 10-largest companies. The performance of this portfolio is plotted in the chart below. Over the 40 years from the end of 1980 through the end of 2020, this portfolio lagged a buy-and-hold by 1.8 annualized percentage points. Numerous investment lessons can be drawn from Arnott’s fascinating results. One is that cap-weighting is not the optimal weighting scheme for your portfolio. Equal-weighting is one obvious alternative, and it has beaten cap-weighting: since 1971, according to data from S&P Dow Jones Indices, the equal-weighted version of the S&P 500 
        SPX,
        +0.95%
       has outperformed the cap-weighted version by 1.5 annualized percentage points. Arnott believes there are even better ways of weighting stocks in an index beyond equal weighting. His firm maintains a number of so-called fundamental indices that base a stock’s weight on fundamental characteristics such as sales, cash flow, dividends and book equity value. 
        “Just six stocks — Apple, Microsoft, Alphabet, Amazon, Tesla and Meta Platforms — account for 26% of the S&P 500’s total market cap”
       But there’s another investment implication of Arnott’s data that I want to focus on: His results highlight the difficulties determining the valuation of a lopsided market.  Consider the S&P 500 currently, in which just six stocks — Apple, Microsoft, Alphabet, Amazon, Tesla 
        TSLA,
        +1.32%
       and Meta Platforms — account for 26% of the index’s total market cap. Imagine a situation in which those six are overvalued while the other 494 stocks, on balance, are more fairly valued. In that case, the valuation ratios for the S&P 500 as a whole could paint a skewed picture. This situation isn’t just hypothetical. The largest six stocks currently have an average price/earnings ratio of 62.0, according to FactSet, more than double the average across all stocks in the S&P 500 of 29.1 and almost triple its median P/E ratio of 21.4. It’s possible, therefore, that the stock market isn’t as overvalued as we would otherwise think by focusing on valuation ratios for the S&P 500 as a whole. Mark Hulbert is a regular contributor to MarketWatch. His Hulbert Ratings tracks investment newsletters that pay a flat fee to be audited. He can be reached at mark@hulbertratings.com Become a smarter investor. Sign up here to get MarketWatch’s best mutual funds and ETF stories emailed to you weekly! More: ‘When should I sell Amazon?’ These pro tips can help you dump your stock market darlings Also read: If the S&P 500 can’t hit new highs, brace for fresh selling Tesla managed to disappoint bulls by not doing something it never said it would do.  Mark Hulbert is a columnist for MarketWatch. His Hulbert Ratings service tracks investment newsletters that pay a flat fee to be audited."
"57","https://www.mansionglobal.com/articles/megamansion-on-canadas-niagara-river-lists-for-c-4-79-million-01639174369?mod=hp_minor_pos28","Megamansion on Canada’s Niagara River Lists for C$4.79 million - Mansion Global","Originally Published On December 10, 2021","A more than 8,550-square-foot mansion on the Niagara River in Ontario, Canada, has hit the market for C$4.79 million (US$3.76 million).  Located in the city of Niagara Falls, Ontario, the five-bedroom, seven-bathroom home is about 6 miles down river from the famous Horseshoe Falls. The home features 200 feet of water frontage with dock rights, according to the listing with Nancy Bailey of Engel & Völkers Oakville brokerage.  “Enjoy roller blading, power walking and cycling right outside your door on the Niagara Trail,” she said in the listing, which went live in November. “With its privileged location and dramatic design, this is the epitome of grand living.” More: Nearly 700-Year-Old U.K. Residence With Modern Updates Lists for £4.25 Million The home sits on just over an acre behind wrought iron gates, with stone patios surrounding the home for dining and other activities, listing photos show. The landscaped grounds feature hedgerows and other plantings.  Inside, the great room has vaulted ceilings and French doors that lead outside. There’s also a formal dining room with a fireplace and a built-in china closet, plus an eat-in kitchen with exposed ceiling beams, an island, a pizza oven and wine storage, plus a round breakfast nook in one of the turrets overlooking the river.  There’s also a billiards room with a wet bar, a two-story, wood-clad library with a wrought-iron spiral staircase, a primary bedroom suite with a sitting area, a gym and a bathroom with two vanities, a soaking tub and a stand-up shower, listing photos show.  From Penta: Great Escapes: The Underrated, Elegant Luxuries Of Osaka There’s also a four-car garage, additional parking for 16 cars on the grounds and two laundry rooms, according to the listing.  Mansion Global could not determine when the property traded last or for how much. The sellers were not available for comment.  Ms. Bailey was not immediately available for comment. Read Next Story COPYRIGHT © 2021 MANSION GLOBAL. ALL RIGHTS RESERVED.1211 AVE OF THE AMERICAS NEW YORK, NY 10036 |  info@mansionglobal.com DISCLAIMER: The currency conversion is provided for illustration purposes only.  It is meant only as an approximation based on the latest information available and should not be relied upon for any other purposes.  We are not responsible for any loss that you may incur as a result of relying on these currency conversions.  All property prices are as stated by the listing agent."
"58","https://www.mansionglobal.com/articles/kirk-douglass-long-time-beverly-hills-home-complete-with-hollywood-walk-of-fame-listed-for-7-49m-01639167298?mod=hp_minor_pos29","Kirk Douglas’s Long-Time Beverly Hills Home, Complete With Hollywood Walk of Fame, Listed for $7.49M - Mansion Global","Originally Published On December 10, 2021","The  Beverly Hills home of Hollywood legends Kirk and Anne Douglas and its garden pathway of pavers signed by Tinseltown’s biggest stars has hit the market for $7.495 million. The 1920s property, which is in The Flats neighborhood that’s hidden from the street by tall hedges, is close to Rodeo Drive and the Beverly Hills Hotel. It was listed on Dec. 6 by Rochelle Altas Maize of Nourmand & Associates.  Placed in a trust in 1990, the Douglases bought the property in 1976 for $400,000, according to its listing on Redfin. Ms. Maize said the couple lived in the house until their deaths: He died in 2020 at 103, and she passed away this year at 102. More: Rupert Murdoch Buys $200 Million Montana Ranch From the Koch Family Set on a little more than a third of an acre that features mature trees and gardens, the estate includes a single-story 4,648-square-foot main house and a two-story guest house. The main house, which has four bedrooms and six bathrooms, is relatively modest for a celebrity couple of such stature, Ms. Maize said. It is the backyard Walk of Fame that sets the property apart, Ms. Maize said. “They entertained a lot, and I was told that Kirk would have people autograph cement pavers at dinner parties,” she said. “There are 22 stones—some were from their previous property.” When she toured the property, she spent over an hour stepping through the stars, photographing and writing down the autographed names. More: Jim Belushi Sells Los Angeles Home for $30 Million After Four Years on the Market “It’s like Grauman’s Chinese Theatre’s Hollywood Walk of Fame on steroids,” she said, adding that it’s “iconic and special.” In addition to a stone signed by Kirk Douglas and his four show-biz sons – Michael, Joel, Peter and Eric—she documented a roster of other celebrities, including Milton Berle, Dean Martin, Frank Sinatra, Ronald Reagan, Lucille Ball, Elizabeth Taylor, Barbra Streisand and countless others members of Hollywood royalty. “I didn’t count all the signatures,” she said. “Some of the stones have three or four names.” The home’s other amenities include paneled rooms, fireplaces, French doors that open to a brick patio, a massive skylight, a breakfast bar, a butler’s pantry and a formal dining room that has a stained-glass ceiling. Kirk Douglas, who was one of the last surviving stars of Hollywood’s so-called Golden Age, was at the height of his career when in 1951 he divorced his first wife, Diana Dill, the mother of three of his four sons, and married Anne Buydens in 1954. Over the years, he starred in more than 90 films, receiving an Academy Honorary Award for Lifetime Achievement. For his philanthropic work, he was awarded the Presidential Medal of Freedom. A film producer, Anne received a Jefferson Award for Public Service in 2003.   Because of the limited inventory in Beverly Hills, the celebrity cachet and the unusual autographed pavers, Ms. Maize said she expects the property to sell quickly. “I priced it at land value,” she said. “And nothing in Beverly Hills that’s great sells for less than $9 million. We are accepting offers starting on Monday, and I expect to get 15 or more and for it to sell for substantially over the asking price.” The Douglas children did not reply to an email requesting comment. The listing was first reported by The Hollywood Reporter. Read Next Story COPYRIGHT © 2021 MANSION GLOBAL. ALL RIGHTS RESERVED.1211 AVE OF THE AMERICAS NEW YORK, NY 10036 |  info@mansionglobal.com DISCLAIMER: The currency conversion is provided for illustration purposes only.  It is meant only as an approximation based on the latest information available and should not be relied upon for any other purposes.  We are not responsible for any loss that you may incur as a result of relying on these currency conversions.  All property prices are as stated by the listing agent."
"59","https://www.mansionglobal.com/articles/nearly-700-year-old-u-k-residence-with-modern-updates-lists-for-4-25-million-01639166975?mod=hp_minor_pos30","Nearly 700-Year-Old U.K. Residence With Modern Updates Lists for £4.25 Million - Mansion Global","Originally Published On December 10, 2021","A nearly 700-year-old U.K. home, part of which was once used by the Archbishops of Canterbury, has hit the market for a guide price of £4.25 million (US$5.6 million). Known as the Old Palace, the 5,985-square-foot residence sits on close to 6.5 acres in the village of Wrotham, near Sevenoaks in Kent. It features all of the charm of a period home, but has been updated with modern amenities, according to the listing with Savills, which brought the property to the market last month.  “It has the delight of an old period build with an unbelievable amount of history,” said Savills agent Oliver Hodges. “But it’s been stitched together really well with an indoor pool and spa.” More: Offers for London Homes Hit 10-Year High in November The oldest part of the structure, which dates to 1340, was once a kitchen wing of the “long since demolished Archbishop’s Palace,” the listing said. The property has a Grade II* listing because of its impressive past, a designation given to structures of more than special interest, according to the preservation group Historic England. The Archbishops of Canterbury once used the palace as a stopover as they traveled to and from London, according to listing records cited by Savills. Most of the original structure was destroyed, and the materials were used to build the Maidstone Palace, also in Kent.  That accessibility to London remains a desirable attribute of the property, Mr. Hodges explained. Guests and residents can travel easily between London and the home, which is about 30 miles each way.  At the same time, “there’s a pub close by, so you definitely get that in-the-middle-of-a-village vibe,” the agent added.  From Penta: Electric Air Taxis Are About to Take Off The residence has seven bedrooms, six bathrooms and four reception rooms, the listing said. Design elements include high ceilings, exposed wooden beams, stone mullion windows, old and modern oak internal doors, a custom kitchen by New York City-based Smallbone and bathroom suites by Villeroy & Boch, a German manufacturer. A gated driveway leads to the home, which is surrounded by manicured lawns and gardens. There’s also a two-bedroom cottage and a six-bay garage with storage space above.  The property last traded in December 2014 for £3.25 million, according to records with the U.K. Land Registry. The owner was not available for comment. Read Next Story COPYRIGHT © 2021 MANSION GLOBAL. ALL RIGHTS RESERVED.1211 AVE OF THE AMERICAS NEW YORK, NY 10036 |  info@mansionglobal.com DISCLAIMER: The currency conversion is provided for illustration purposes only.  It is meant only as an approximation based on the latest information available and should not be relied upon for any other purposes.  We are not responsible for any loss that you may incur as a result of relying on these currency conversions.  All property prices are as stated by the listing agent."
"60","https://www.barrons.com/articles/lamborghinis-ceo-has-his-sights-set-on-electrification-01639171925?mod=hp_minor_pos31","Lamborghini’s CEO Has His Sights Set on Electrification | Barron's","Updated Dec. 10, 2021 4:32 pm ET","This copy is for your personal, non-commercial use only. To order presentation-ready copies for distribution to your colleagues, clients or customers visit http://www.djreprints.com. https://www.barrons.com/articles/lamborghinis-ceo-has-his-sights-set-on-electrification-01639171925 
Elon Musk
 is frequently lauded for simultaneously leading two companies, Tesla and Space X. Another executive who pulled off the same feat got less attention. He’s 
Stephan Winkelmann,
 who, for a year, helmed both Bugatti and Lamborghini—and still has the second role.  Winkelmann was already president of Bugatti in December 2020 when he signed on—again—as the top executive at Lamborghini. He also held that role from 2005 to 2016.  On Dec. 2, Winkelmann was in Greenwich, Conn., for the launch of Lamborghini Greenwich, a new multi-story facility operated by RDS Automotive Group, which also has dealerships for the brand in Philadelphia and Newport Beach, Calif., and also sells Maserati, Porsche, and 
McLaren
 cars.  “This is our 38th dealership in the U.S.,” Winkelmann tells Penta in the dealership’s conference room. “It’s a new location and new construction. Greenwich is a huge market for us, because it’s a prime place where wealthy individuals live.”  With an average household income of US$209,877, there’s a reason the Lamborghini Urus SUV, which has a starting price of US$218,009, is popular in Greenwich. In an indication of where car buying is going in wealthy communities like Greenwich, the town has the largest number of electric vehicle (
EV
) registrations in the state, followed by Stamford and then Westport (home base for the EV Club of Connecticut).  Lamborghini is moving quickly toward electrification. “We follow the dreams of our customers,” Winkelmann says. Currently Lamborghini offers as its main models the Huracan, Aventador, and Urus, as well as some limited-edition vehicles such as a Countach for the 21st century, called the LPI 800-4. The limited-to-63 
Sián,
 unveiled in 2019, is a mild hybrid that uses a supercapacitor for added oomph during rapid acceleration. There are also 19 Sián roadsters.  “The whole range will be plug-in hybrid by late 2024,” Winkelmann says. “Our fourth model will be our first electric car.” No dates or specifications are available for the battery EV yet, and Winkelmann didn’t offer an all-electric range for the hybrids. “We don’t have to decide today,” he says. The EV will reportedly be a four-seat model, and it could use a wide variety of technology developed for Group members Porsche, Audi, or VW itself. This is an enormous change for Lamborghini, which like Ferrari is famous for its V12 internal-combustion engines—going back to the company’s founding in 1963 by Ferruccio Lamborghini. The founder sold the company in 1974, and since then it’s been owned by various business conglomerates, and then Chrysler, followed in 1998 by Volkswagen (where it’s under Audi’s jurisdiction). The purchase price back then was around US$110 million. It’s since gained quite a bit of value.  Winkelmann is unsure how long internal-combustion cars will still be on the road, but Lamborghini is definitely phasing them out. The overall timetable for the auto fleet’s transition to batteries remains unclear. “There are hundreds of millions of internal-combustion cars now that will still be on the road in 2030,” he says. “What happens to them depends on legislation, and perhaps the development of cleaner synthetic fuels.” Lamborghini is aiming to reduce its carbon emissions 50 percent by 2025.  Lamborghini has enhanced its brand by opening lounges, so far in New York and Tokyo. Winkelmann said other locations soon could be London, Los Angeles, or Miami—which is fast becoming an auto center. But he said Lamborghini also has another venture—in Dubai. “We are building 40 six-bedroom villas, to be completed by 2026. They are homes, not skyscrapers or towers.”  The Dubai Hills Vista development with Emaar Properties, announced in November, is already sold out. It’s part of Emaar’s Dubai Hill’s Estate, 20 minutes from Dubai International Airport and the city’s downtown. A photo shows a two-story modern home with lots of glass, a pool, and a Lamborghini in the driveway. But there are four different types, each with Lamborghini-inspired furniture and interior design.  
Federico Foschini,
 chief marketing and sales officer of Automobili Lamborghini, said in a statement, “Forty discerning real-estate investors have chosen a Dubai Hills Vista villa, privileged with sophisticated interiors inspired by the Automobili Lamborghini brand that bring its essence to everyday life.” Despite the market challenges, Winkelmann thinks that 2021 will be a record sales year for the company, surpassing 2019. “We have had to increase production twice,” he says. “We are living in a crazy time.” The U.S. remains Lamborghini’s biggest market, and the Urus SUV is more than 50 percent of sales.  Elon Musk is frequently lauded for simultaneously leading two companies, Tesla and Space X. An error has occurred, please try again later. Thank you This article has been sent to  Copyright ©2021 Dow Jones & Company, Inc. All Rights Reserved This copy is for your personal, non-commercial use only. Distribution and use of this material are governed by our Subscriber Agreement and by copyright law. For non-personal use or to order multiple copies, please contact Dow Jones Reprints at 1-800-843-0008 or visit www.djreprints.com."
